,User,SupEmo
21613,S_TripathiJi,nmn
21614,kktotlani,nmn
21615,moiDeepak,nmp
21616,DukeMahanta,nmp
21617,sarvmanglamcom,nmp
21618,NarendraNOjha,nmp
21619,thorveramesh11,nmn
21620,salimkaskar3,nmn
21621,Usman,nmn
21622,ShivaaniKTalwar,nmp
21623,MAGESHW57341284,nmn
21624,ruckdafulz01,nmn
21625,purohitvasu,nmp
21626,nafeesa27,nmn
21627,pradeepbhasin1,nmp
21628,Parikshit772,nmn
21629,meetumashankar,nmn
21630,meetumashankar,nmn
21631,AazaadSatyam,nmn
21632,akchaudh,nmn
21633,DrManishKumar1,nmp
21634,priyeyadavindia,nmn
21635,Khannur_INSCS,nmn
21636,pradeep_k2003,nmp
21637,Tiger_Of_Bengal,nmn
21638,vaibarg,nmp
21639,MMTiwari27,nmp
21640,I_Shubham1993,nmn
21641,vishalsinghbjp,nmn
21642,_Sakshi_Thakur_,nmp
21643,62add3ee20be4ad,nmn
21644,sujata_trivedi,nmp
21645,dnsunita4853,nmp
21646,ishaniis,nmp
21647,Sir_Ckp,nmn
21648,Kishor_a,nmp
21649,rakeshpatra_omp,nmp
21650,AmeetSatam,nmp
21651,Princeexpert,nmp
21652,Bikranta_Biki,nmp
21653,imVaquar,nmn
21654,mayamadhava,nmp
21655,Subashcovai,nmp
21656,mayamadhava,nmp
21657,LaksshyaAdvani,nmn
21658,mayamadhava,nmp
21659,mayamadhava,nmp
21660,mayamadhava,nmp
21661,mayamadhava,nmp
21662,mayamadhava,nmp
21663,Aditi44824260,nmp
21664,RaghupathiBhat,nmp
21665,abishkarbjp,nmp
21666,unbrahmachari,nmp
21667,pkm1999,nmp
21668,bongwhobongs,nmn
21669,black_thangam,nmp
21670,AshuSpeaksNow,nmp
21671,tikooa,nmn
21672,deepanshu0512,nmp
21673,nitul_nitul,nmp
21674,dilllu,nmp
21675,LaksshyaAdvani,nmn
21676,mayamadhava,nmp
21677,tribhovankamlya,nmp
21678,mayamadhava,nmp
21679,mayamadhava,nmp
21680,ravipolara,nmp
21681,mayamadhava,nmp
21682,seekerchandan,nmp
21683,LaksshyaAdvani,nmp
21684,mayamadhava,nmp
21685,FansAashieshi2,nmp
21686,harshlapsia,nmp
21687,Sagarsh65167205,nmn
21688,LaksshyaAdvani,nmp
21689,goudar_raj,nmp
21690,LaksshyaAdvani,nmp
21691,sujata_trivedi,nmp
21692,mehulschoksi,nmp
21693,Ajithkasaragod1,nmn
21694,LaksshyaAdvani,nmp
21695,AnandMestry,nmn
21696,moharir160,nmp
21697,ambi_2001,nmp
21698,Roshan94899981,nmp
21699,DoctoredSpeech,nmn
21700,bellafille29,nmn
21701,gauagg,nmp
21702,MirrorNow,nmn
21703,Pinku40,nmn
21704,gauagg,nmp
21705,mayamadhava,nmp
21706,mayamadhava,nmp
21707,mayamadhava,nmp
21708,mayamadhava,nmp
21709,pktomar,nmp
21710,PuriVirender,nmp
21711,syedsaim_rauf,nmp
21712,puneet705,nmp
21713,SravaniSpeaks,nmp
21714,ShylajaVarma,nmp
21715,LaksshyaAdvani,nmp
21716,Sanjiv_77777,nmp
21717,subodhs_93,nmp
21718,sumitrob,nmp
21719,VIKAS68081920,nmp
21720,teamanalysis_,nmp
21721,awadhiya_a,nmn
21722,ReporterRavish,nmp
21723,sonukatara_,nmp
21724,Sudeep__Sinha,nmp
21725,chetan_sakariya,nmp
21726,Nation_is1st,nmp
21727,UdhayanRavi,nmp
21728,rohitfedup,nmp
21729,Amit88720259,nmn
21730,XpressBengaluru,nmp
21731,KMariyanka,nmp
21732,Manikandanraj92,nmp
21733,_kiritbhatt,nmp
21734,Mritunj96776276,nmp
21735,INCdilse,nmn
21736,GoverdhanSinghS,nmn
21737,SachinRBhagat,nmp
21738,ShihaabTweets,nmn
21739,JyotirvidI,nmn
21740,Dharm90Incbihar,nmn
21741,Jitendr83059008,nmn
21742,utekarrahul24,nmp
21743,CIVILKHAN1,nmp
21744,swapnil_waghule,nmp
21745,BuyersCity,nmp
21746,premlovebank,nmp
21747,lousybug,nmp
21748,CIVILKHAN1,nmn
21749,MajumdarSid,nmp
21750,BasantShiv,nmn
21751,tx_vishal,nmp
21752,biswadeepg,nmn
21753,roarDworld,nmn
21754,nair_shajith,nmn
21755,SankaPadma,nmp
21756,ManaswitaSachd1,nmn
21757,pkm1999,nmn
21758,RRR22162065,nmp
21759,rcraina9,nmn
21760,swaDesi_Batman,nmn
21761,shahabkhanamu,nmn
21762,SamiirArya,nmp
21763,vigmukesh,nmn
21764,rahimpadaniya,nmp
21765,CaptAssamRegt,nmn
21766,SocioPoliticalW,nmn
21767,imanishag,nmp
21768,the_nhiraj,nmp
21769,jhasushant,nmn
21770,nittin07,nmp
21771,shahharsh001,nmp
21772,atulsinghji,nmp
21773,Vicky_Sarangi,nmp
21774,pmaliens,nmp
21775,AmithPrasad6,nmn
21776,Vikashindu73,nmp
21777,sikandar_azm,nmn
21778,Cdipra,nmp
21779,PittieAditya,nmp
21780,atuljha012,nmp
21781,shrishriani,nmn
21782,kunal9706,nmp
21783,Pavan6118,nmn
21784,anbokshi,nmn
21785,REVIMSHAN,nmn
21786,raayar,nmn
21787,im_ars0614,nmp
21788,santhoshpmurthy,nmn
21789,sumeetnmehta,nmp
21790,JainamNadiyana,nmp
21791,Amita36314796,nmp
21792,gumankct,nmp
21793,nafeesa27,nmn
21794,hharshvardhan,nmp
21795,shashi1208,nmp
21796,GanesshMahadik,nmn
21797,SudipRo93385473,nmp
21798,kalpanaa26,nmn
21799,iyapaa,nmn
21800,MSBBJP,nmp
21801,UshaGupta0195,nmp
21802,Princeexpert,nmn
21803,i_charihindhu,nmp
21804,Tiger_Of_Bengal,nmn
21805,Tiger_Of_Bengal,nmp
21806,REVIMSHAN,nmn
21807,BloomingInMud,nmn
21808,drsheikhBJP,nmn
21809,SandeepBeladiy2,nmp
21810,MAGESHW57341284,nmp
21811,IMSHREESHAIL,nmp
21812,MAGESHW57341284,nmn
21813,ArunAggarwl,nmn
21814,say_namaste,nmp
21815,manishbpl1,nmp
21816,SudhirPA3,nmp
21817,jairamthappa,nmp
21818,NirabhPankaj,nmp
21819,welworth,nmn
21820,kumardurgesh262,nmp
21821,kumardurgesh262,nmp
21822,kumardurgesh262,nmp
21823,kumardurgesh262,nmp
21824,SudhirPA3,nmp
21825,UdayRajSinghBo1,nmp
21826,AviSingh1999,nmp
21827,sureshalakhpura,nmp
21828,ConnectGujarat,nmp
21829,iamkaranbachani,nmn
21830,Shashkya,nmp
21831,meetumashankar,nmn
21832,LaksshyaAdvani,nmn
21833,Karrrtikk,nmp
21834,trabaajo,nmp
21835,TheNameIsYashTM,nmp
21836,PriyanGMenon,nmp
21837,bishwanathjha,nmp
21838,meetumashankar,nmn
21839,NaveenChandra87,nmn
21840,amit_bkd,nmp
21841,fasalv8,nmn
21842,jatinnsays,nmn
21843,Madhanrajar,nmp
21844,beingsagarneel,nmp
21845,Sharma_Vin_ay,nmn
21846,skkhemkaji,nmp
21847,MAGESHW57341284,nmp
21848,MAGESHW57341284,nmn
21849,s_arusiya,nmp
21850,LloydRodr28,nmp
21851,harshad03354451,nmp
21852,LaksshyaAdvani,nmp
21853,Shubhamishra121,nmp
21854,that_Milanista,nmp
21855,iamBrihas,nmp
21856,AlokRai2001,nmn
21857,90Guptagaurav,nmn
21858,akshaydubey55,nmp
21859,asarpotar,nmp
21860,rishjain2507,nmn
21861,Vijay18952728,nmp
21862,DoctoredSpeech,nmp
21863,achalsharma17,nmp
21864,MishraSahill,nmp
21865,a2_patel,nmp
21866,amitabm021,nmp
21867,SujeetDeshpande,nmp
21868,drharshadrathod,nmn
21869,maqbool_sm,nmp
21870,spbhattacharya,nmn
21871,NirmalGir2,nmp
21872,yna_nath,nmp
21873,sadanjan,nmp
21874,nishiponde,nmn
21875,BharathJkl,nmn
21876,thenews_21,nmn
21877,Kr_Sourav10,nmp
21878,The_AB_Tripathi,nmn
21879,tikooa,nmn
21880,singour_anshul,nmp
21881,WongPing10,nmp
21882,im_prashant20,nmp
21883,1TimeVoter,nmn
21884,SachinBJP45,nmp
21885,SushantAazad,nmp
21886,trishabh8,nmn
21887,RameshN47712613,nmp
21888,sibanand1,nmn
21889,Mamta_Parmar28,nmp
21890,pkm1999,nmn
21891,ferozejamall,nmn
21892,namandixit9,nmp
21893,himantabiswa,nmp
21894,sakshikarakoti,nmn
21895,DaymaKalpesh,nmn
21896,Manoj_for_India,nmn
21897,UddeshyaKumar17,nmp
21898,malvikasingh304,nmn
21899,iamkaranbachani,nmp
21900,gmjecks,nmn
21901,lawgate_IN,nmp
21902,viralrg,nmp
21903,trabaajo,nmn
21904,missartola,nmn
21905,pkm1999,nmn
21906,1Patelzuber,nmn
21907,TriptiRTiwari,nmn
21908,SharadD11376204,nmn
21909,SathyaRN24,nmp
21910,MAswini83,nmp
21911,johncheeran,nmn
21912,nihal_pavan,nmn
21913,vilobhpatankar,nmn
21914,VikkyJP,nmn
21915,TheVivekSharma,nmp
21916,SarmaWay,nmp
21917,rajveer34567,nmn
21918,Ganesh_Sabari,nmp
21919,Sachin_K12,nmp
21920,bantisharma86,nmp
21921,SaranshBhardw25,nmp
21922,raveshkrishan,nmp
21923,FutureEquals,nmn
21924,balasubra9,nmn
21925,IMSHREESHAIL,nmn
21926,TheDeepUpreti,nmp
21927,bijutotweet,nmp
21928,BeingAmit1996,nmp
21929,MeraGurgaon,nmp
21930,RealJaYneet,nmp
21931,mayurdudhaiya,nmp
21932,kshitij_kotak,nmp
21933,bharathimagdum,nmp
21934,pkm1999,nmn
21935,AshishMerkhed,nmn
21936,ME3qXm8RwYHkuXo,nmp
21937,appinem,nmn
21938,Darshanstweet,nmp
21939,positivekhabar,nmn
21940,Vishnuharigovin,nmp
21941,ABHISHEK0109991,nmn
21942,eshwarpappu,nmp
21943,realPun_dit,nmn
21944,sanjujangid24,nmn
21945,bgjalok,nmn
21946,Va_Beardo,nmp
21947,narendravarma49,nmn
21948,Sidd91902935,nmn
21949,AroopDatta,nmp
21950,arshpath,nmn
21951,deepakbudki,nmn
21952,Dayasaras,nmp
21953,asokm,nmp
21954,SharmaKhemchand,nmp
21955,paresh_borole,nmp
21956,PassionForNews,nmn
21957,vinitkumar7321,nmp
21958,kumardurgesh262,nmp
21959,kumardurgesh262,nmp
21960,kumardurgesh262,nmp
21961,kumardurgesh262,nmp
21962,harleenminocha,nmn
21963,mssamant,nmn
21964,Waraich_PS,nmp
21965,shwait_malik,nmp
21966,CantBePagal4u,nmn
21967,ChaiChillumbaba,nmn
21968,GujunRupsas,nmn
21969,Saqia_,nmp
21970,Chandrakbose,nmp
21971,ChinmayKadam9,nmp
21972,RealHrushikesh,nmp
21973,venkat_naibhi,nmp
21974,AnitaKa63779985,nmn
21975,PrabhuRamprasad,nmn
21976,Vkris14,nmn
21977,MyNation_net,nmp
21978,aryanshah84,nmp
21979,patelshubhm2295,nmp
21980,preciousthakur,nmp
21981,arungupta82,nmp
21982,BhuroMojilo,nmn
21983,SJM06247931,nmp
21984,19011995Dev,nmn
21985,Dr_RBjen,nmp
21986,Hello_Ajnabi,nmp
21987,Shivans72506219,nmn
21988,NirmalGanguly,nmp
21989,sheenu_17,nmp
21990,KinshuSingh5,nmp
21991,iamadate,nmn
21992,gurujanasocial,nmp
21993,Tweets_CS,nmn
21994,ask0704,nmn
21995,zerogravitybase,nmp
21996,raingir61265137,nmn
21997,anjdayal,nmn
21998,BehaniPragati,nmp
21999,maXy_mangesh,nmp
22000,PranayThangjam,nmp
22001,prakashctaparia,nmn
22002,Joshi_Rohaan,nmp
22003,SecularHead,nmn
22004,chkch14,nmn
22005,TNpeoplechoice,nmp
22006,ankurin2006,nmp
22007,J_MSharma,nmp
22008,J_MSharma,nmp
22009,RajivKumarRay9,nmn
22010,wafflencoffee,nmp
22011,Pawan_Jhabak,nmn
22012,JishnuTimes,nmp
22013,LabannyaR,nmp
22014,Haresh53270431,nmp
22015,GURUprasun,nmp
22016,saravanangee,nmp
22017,Rohitsiur86,nmn
22018,youdle,nmp
22019,MadhuMo25895965,nmn
22020,Atif_Bharatiya,nmn
22021,TarunRajSingh_,nmp
22022,yatiraj4545,nmp
22023,Nishtri13,nmp
22024,Ajinkya0406,nmp
22025,Asim42A,nmp
22026,RakshitKaushik6,nmp
22027,dhaivatsoni,nmp
22028,YourVish_,nmp
22029,TendulkarBJP,nmp
22030,VishnuC04440956,nmp
22031,anujtyagi52524,nmp
22032,RiazChamkani1,nmn
22033,PraveenKacholia,nmn
22034,Choudhary_Kahin,nmn
22035,cnpawar,nmn
22036,kedareabhilasha,nmn
22037,Raviranjan2887,nmn
22038,er_dhruvgoyal,nmp
22039,Tacenda143,nmn
22040,TheDanRoyce,nmn
22041,Unsungindiann,nmp
22042,iamTapanPandya,nmp
22043,rajnishrpandey,nmp
22044,Sidd91902935,nmn
22045,sushamaklgupta,nmp
22046,Vandan_Prajapti,nmp
22047,rajnishrpandey,nmp
22048,shaanthebjking,nmp
22049,SashaktBharath,nmp
22050,abhi_thakur16,nmp
22051,VishnuC04440956,nmp
22052,VishnuC04440956,nmp
22053,RagMal108,nmp
22054,yogeshjchnp0001,nmn
22055,singour_anshul,nmn
22056,Sakshamkhajuri3,nmp
22057,abhisingh911,nmn
22058,anmol0707,nmn
22059,SRKhosla,nmp
22060,ashutosh_kunwar,nmn
22061,Faltu_Account_,nmp
22062,SanjuGh27714025,nmp
22063,DoctoredSpeech,nmn
22064,alkavasudeva,nmn
22065,goldenarcher,nmn
22066,BeingFaizl,nmp
22067,Puneettayl,nmp
22068,terence_fdes,nmn
22069,nishasa20983469,nmp
22070,SinghShanker,nmp
22071,sunnydedha7,nmn
22072,VishalM9835,nmp
22073,krishanofficial,nmn
22074,batabyalgourang,nmp
22075,deeepakkher,nmn
22076,GSPannuOfficial,nmp
22077,RajanishSailor,nmp
22078,SailorKrunal,nmp
22079,khels2u,nmn
22080,ndsss_shekhar,nmp
22081,kgopz,nmp
22082,msgvipul,nmn
22083,HadpadSudhir,nmp
22084,imanishag,nmp
22085,DixitPa82469403,nmp
22086,RajeshPatni4,nmn
22087,microrao,nmp
22088,ericssondeepak,nmp
22089,AmjadPK95,nmp
22090,nk4nilesh,nmp
22091,Pratik5830,nmp
22092,vikrams19062322,nmp
22093,Let_us_express,nmn
22094,AmolMD,nmn
22095,akhiljain_,nmp
22096,Piyush_Dashore7,nmp
22097,DrDarshan_MD,nmn
22098,VivekBarve3,nmp
22099,IRahulPandey1,nmp
22100,dillipjena20,nmp
22101,sadashivmitra,nmp
22102,shikharrgaur191,nmp
22103,DoctoredSpeech,nmn
22104,Shiba2082,nmn
22105,dheereshkolya,nmn
22106,mansishah1611,nmn
22107,VedanandSingh,nmp
22108,prgti_bhaira,nmn
22109,aniketsp,nmp
22110,Yash_m_mukati,nmp
22111,Surasen3,nmn
22112,shrijith_v,nmp
22113,rahulc78,nmp
22114,imarunaksh,nmn
22115,ParthaB34769052,nmn
22116,imarunaksh,nmp
22117,missartola,nmn
22118,anvith_kn,nmp
22119,dhavalsoni1414,nmp
22120,naikabhay,nmp
22121,Sreejavn,nmn
22122,Riteshbhatt15,nmp
22123,RAHUL716,nmp
22124,impradeeptc,nmp
22125,AnubhutiNigam,nmp
22126,AshiishPanchal,nmn
22127,atre_subhash,nmn
22128,hharshvardhan,nmn
22129,mksharma0530,nmp
22130,naveenrawath,nmn
22131,paul_smita,nmp
22132,skkhemkaji,nmn
22133,JayYadauvanshi,nmp
22134,vaibhavtiwari12,nmp
22135,puneet705,nmn
22136,aamitchaudharyy,nmn
22137,rahuloves15,nmp
22138,sungan823,nmp
22139,LaksshyaAdvani,nmp
22140,vineet66,nmn
22141,vineet66,nmn
22142,MananRajpura,nmp
22143,MananRajpura,nmn
22144,RavindraaMRao,nmn
22145,MananRajpura,nmn
22146,MananRajpura,nmp
22147,SurajBose6,nmp
22148,Draps78,nmp
22149,shivsha50792790,nmn
22150,iamshahss,nmp
22151,shivsha50792790,nmn
22152,shivsha50792790,nmn
22153,darshinib,nmn
22154,SaxenaRadha,nmp
22155,Mayankaryan084,nmn
22156,immi052307,nmp
22157,ilavarma,nmp
22158,devika1219,nmp
22159,AnkushGoel15,nmp
22160,imanishag,nmn
22161,sudhakarsarswat,nmp
22162,LaksshyaAdvani,nmn
22163,imanishag,nmn
22164,radharadhe,nmp
22165,Yogendr12886756,nmp
22166,JyotsnaADas1,nmn
22167,Surasen3,nmn
22168,AkarshShrivas18,nmn
22169,krishind07,nmn
22170,rasamsamir,nmn
22171,sonutiwaryworld,nmp
22172,NiteshGheeyal,nmp
22173,SubrmaniNavgire,nmp
22174,cooolhudda,nmn
22175,Cleanindia141,nmp
22176,ShikharDixit8,nmn
22177,naveenrawath,nmp
22178,ASHUTOSHBLPUROH,nmp
22179,ParasKGhelaanii,nmp
22180,bengapinto,nmp
22181,sharmamits,nmp
22182,speaktovivek,nmp
22183,DefendAce_14,nmn
22184,BiprajitBjp,nmp
22185,WTFworld9,nmn
22186,Redfish18,nmn
22187,singour_anshul,nmn
22188,Dirkeens,nmp
22189,AmitS1717,nmp
22190,singour_anshul,nmn
22191,ManasBh93426591,nmp
22192,KishoreVaid,nmp
22193,Minni2r,nmn
22194,Ashutos31617297,nmp
22195,PrasunSG,nmn
22196,ChahalTv,nmp
22197,PiyushG0107,nmp
22198,sungan823,nmp
22199,siddutulaje,nmp
22200,mailvickykv,nmp
22201,My_abhinavsingh,nmp
22202,virajchauhan26,nmp
22203,RameshJ77888608,nmn
22204,Anshul991,nmp
22205,ruchita90861318,nmn
22206,Prempyaritadavi,nmn
22207,govindrpandey,nmp
22208,NaithaniJeevan,nmp
22209,SwasthikGhate,nmp
22210,Bhushan_Madhava,nmp
22211,NaveenAR17,nmp
22212,krishnasidar8,nmn
22213,imsayyedabbas,nmn
22214,gpnkj20,nmn
22215,kapilsingal24,nmn
22216,krvkethan,nmp
22217,pushpankarthaku,nmp
22218,activefromUSA,nmp
22219,rkkrishnark,nmn
22220,bikash86,nmp
22221,imrishabhjoshi,nmp
22222,i_am_nayaka,nmn
22223,ChandraPrasadP9,nmn
22224,Bhartyeah,nmn
22225,kalpak007,nmp
22226,JeyyyPatel,nmn
22227,geeta5579,nmp
22228,manya11j,nmp
22229,yoges_rawal,nmp
22230,ijagdishMange,nmn
22231,INCdilse,nmn
22232,aadi_sisodiya,nmp
22233,bhaskarsen11,nmp
22234,sainianil86,nmn
22235,KhManiranjanSin,nmn
22236,ravipolara,nmn
22237,PJ_pradeepa,nmp
22238,007Bhas,nmp
22239,caumangparekh,nmn
22240,KrishnaTenguria,nmp
22241,KhManiranjanSin,nmp
22242,ramana_mutnuru,nmp
22243,DavidKS20,nmp
22244,shenoyganeshs,nmp
22245,Ranjanr657Kumar,nmp
22246,mudasir_86,nmn
22247,Krantik88100022,nmp
22248,SBokadia,nmn
22249,JangliRaja,nmn
22250,raj_knp,nmp
22251,ApurvChoudhary4,nmn
22252,JangliRaja,nmn
22253,kedari_sanket,nmp
22254,dabbangism,nmp
22255,ishan_putra,nmn
22256,DJZARKIN,nmn
22257,siddtalks,nmp
22258,vgopss,nmp
22259,Divaker97283909,nmp
22260,NavitaSrikant,nmn
22261,DiletantePranav,nmn
22262,yathish_karkera,nmp
22263,Priyank69620295,nmn
22264,sonalid23580638,nmp
22265,Niharikasahoo20,nmp
22266,pradeepv21,nmp
22267,singh_saloni25,nmn
22268,ViratHindu24,nmp
22269,akpvns,nmn
22270,venkat_naibhi,nmp
22271,atiwari200,nmn
22272,dilshad1980,nmp
22273,RajeshSK8008,nmp
22274,iamsudhish,nmn
22275,ArchitVakil,nmp
22276,sanketshelke_,nmp
22277,sumitmehta379,nmp
22278,NilanjanUdwin,nmp
22279,dewansanjeev,nmp
22280,LipikaB,nmp
22281,chichha_ledar,nmp
22282,Varun01277764,nmp
22283,SatyshivS,nmp
22284,GujunRupsas,nmn
22285,vineet66,nmp
22286,Aaz_b,nmn
22287,Vishalkashyap_1,nmp
22288,LaksshyaAdvani,nmp
22289,ankitmisra2010,nmp
22290,NihalKirnalli,nmn
22291,kusumnb,nmn
22292,shenvitweets,nmp
22293,caumangparekh,nmn
22294,HIMANSH07883075,nmp
22295,ArunKum81369636,nmn
22296,HIMANSH07883075,nmp
22297,HIMANSH07883075,nmp
22298,HIMANSH07883075,nmp
22299,SivamaniEllappa,nmn
22300,ravipolara,nmn
22301,rai_rajnish,nmp
22302,DemocraticLass,nmn
22303,DemocraticLass,nmn
22304,ThisIsVighnesh,nmp
22305,livesumit,nmn
22306,Shaanu39451451,nmn
22307,johncheeran,nmn
22308,biswadeepg,nmn
22309,Tinkudhiman27,nmp
22310,vikkichoudhry,nmp
22311,MandarSawant184,nmn
22312,kumardurgesh262,nmp
22313,kumardurgesh262,nmp
22314,kumardurgesh262,nmp
22315,Mallikaarya30,nmn
22316,rahulrpatel27,nmn
22317,jsprt20,nmn
22318,Tiger_Of_Bengal,nmn
22319,PrateekJain28,nmn
22320,PrateekJain28,nmp
22321,khosla_nishant,nmp
22322,Anadinidhana,nmn
22323,patnisushil,nmn
22324,jagrutnagr1k,nmn
22325,KeshavKantShrma,nmn
22326,Madhu_619,nmn
22327,A2D2_,nmn
22328,AyrePurva,nmn
22329,SwatiAarini,nmn
22330,rosky_hit,nmp
22331,Vishwaguru14,nmn
22332,ShivaaniKTalwar,nmp
22333,iamdipsi,nmn
22334,PoserBlack,nmp
22335,iamkaranbachani,nmn
22336,ikaranmevada,nmp
22337,kumaran__p,nmp
22338,vikranthprasann,nmp
22339,ajaybdt,nmn
22340,DaymaKalpesh,nmp
22341,manasi87511793,nmn
22342,RamkinkorAssam,nmp
22343,manjulsh,nmn
22344,AdvShrutidesai,nmp
22345,shashu2525,nmp
22346,MAGESHW57341284,nmn
22347,royals3418,nmp
22348,amritava_ap,nmp
22349,sareenamar,nmn
22350,LadduLalu,nmp
22351,CaptAssamRegt,nmp
22352,kirbha,nmn
22353,iamkaranbachani,nmn
22354,mjaisw,nmn
22355,girishkumarp,nmp
22356,girishkumarp,nmp
22357,girishkumarp,nmp
22358,Puttu_MaaNi,nmn
22359,venu_kalluri,nmp
22360,OMDKhaleel,nmp
22361,SemwalChander,nmn
22362,kalpitk1,nmp
22363,iamkaranbachani,nmp
22364,prathod2008,nmp
22365,ihtapirtkola,nmp
22366,_pratikdutta,nmp
22367,jiboyv,nmn
22368,shashwat_954,nmp
22369,bhismsingh,nmn
22370,AzharPanni,nmn
22371,indiatvnews,nmn
22372,Chandrakbose,nmn
22373,pkmehak,nmp
22374,AggarwalVibhu,nmp
22375,saviour_era,nmn
22376,BobinsAbraham,nmn
22377,saviour_era,nmn
22378,iOmarMajeed,nmn
22379,shyjithk,nmp
22380,kelekachilka,nmp
22381,Adv_Vipin_Lute,nmp
22382,ayush2571,nmp
22383,AnilKum44770414,nmp
22384,_adarsh_ilango,nmn
22385,Yaaro_,nmn
22386,sarvatrra,nmn
22387,jsagarshri,nmn
22388,singhswati,nmp
22389,DessieAussie,nmn
22390,LekhakAnurag,nmp
22391,Im_ProudINDIAN,nmn
22392,_adarsh_ilango,nmn
22393,iamdipsi,nmp
22394,INCdilse,nmn
22395,amit7794,nmn
22396,MajumdarSid,nmn
22397,Pravesh_Kalappa,nmp
22398,BYRBJP,nmp
22399,RaviKrYadav06,nmp
22400,iamdipsi,nmp
22401,SundarAshwath,nmn
22402,Sudhesh_Manisha,nmp
22403,ankur2812,nmn
22404,PoorsPhilosophy,nmn
22405,nonbhakt17,nmp
22406,krishenkhosa,nmn
22407,amitwalnut,nmp
22408,ishan_putra,nmp
22409,tyagi_manish,nmn
22410,theanandrajsing,nmn
22411,salesswala,nmp
22412,LaksshyaAdvani,nmp
22413,taruna2510,nmp
22414,iamTapanPandya,nmp
22415,DeepakBhapakar,nmp
22416,kiran_m_kumar,nmn
22417,ankurin2006,nmn
22418,aml1472,nmp
22419,VPanchamukhi,nmp
22420,SunilBhatM,nmn
22421,BhesaniyaPrem,nmp
22422,SatejKedar,nmp
22423,Ashankhya_G,nmn
22424,rjindalrs,nmp
22425,anarghyamanohar,nmp
22426,outburstindia,nmn
22427,risaldar_m,nmn
22428,LalPatrakar,nmn
22429,hirensojitra25,nmp
22430,roshwrites,nmp
22431,rocky_coool,nmn
22432,santhosh5678,nmp
22433,PS_009,nmn
22434,bharatria,nmn
22435,SHREYASHKARAN,nmp
22436,chaturpragati,nmp
22437,NarendraNOjha,nmp
22438,aniketsp,nmp
22439,BapuplzComeBack,nmp
22440,g_k_5656,nmp
22441,angelk_818_,nmp
22442,lokesh_kallu,nmn
22443,krishind07,nmn
22444,iamTapanPandya,nmp
22445,GopalD15,nmp
22446,ChandanK_Ind,nmn
22447,urpavanygf,nmp
22448,vrmahajan,nmp
22449,AamirSy61653294,nmn
22450,DrKBGupta2,nmp
22451,ShivaaniKTalwar,nmp
22452,prateekpatro3,nmn
22453,_urahul016,nmn
22454,subudhi_sriya,nmp
22455,Rohitsydney28,nmp
22456,NewsHtn,nmp
22457,NinadTweets,nmn
22458,pkm1999,nmp
22459,manishkulk,nmp
22460,mathadsiddu,nmp
22461,medha60,nmn
22462,GauravYdvSP,nmp
22463,akshayharlikar,nmp
22464,akshayharlikar,nmp
22465,p_sahibsingh,nmp
22466,Anoopsri,nmp
22467,This_is_shruti,nmn
22468,anxioushours7,nmp
22469,This_is_shruti,nmp
22470,SudarshanMagen1,nmn
22471,CdrPawanSanan,nmn
22472,grovervj,nmn
22473,lavanyadeepak,nmn
22474,MausamChandera,nmp
22475,_A_j_i_t,nmp
22476,taruna2510,nmn
22477,taruna2510,nmp
22478,taruna2510,nmp
22479,taruna2510,nmp
22480,oneahlawat,nmp
22481,om_kadam_,nmp
22482,Theindiannews3,nmn
22483,anshu_bohit,nmp
22484,JanakRajkhatri3,nmp
22485,venkatesh_rvk14,nmn
22486,ABPNews,nmn
22487,rdrahuldubey,nmn
22488,ElectionInfo1,nmp
22489,RidhimaTripath4,nmp
22490,monitwts,nmn
22491,satishpandey65,nmp
22492,RaghavendraL8,nmp
22493,anuragsharma99,nmn
22494,ask07_ilu,nmp
22495,sanjukta,nmn
22496,iNIMISH,nmp
22497,YashwanthPNaik,nmp
22498,nsoni1802,nmp
22499,KovaiKosumbu,nmp
22500,soumodiptoroyy,nmp
22501,sanjukta,nmp
22502,iam_Sudip,nmn
22503,iharshaddhale,nmp
22504,apnnewsindia,nmn
22505,NationsBallot,nmn
22506,RohitMGaikwad,nmp
22507,satish_khetra,nmp
22508,sumitmondal_ccu,nmn
22509,indianwoman1234,nmp
22510,avi9969,nmp
22511,padotrasachin,nmp
22512,IndianExpress,nmp
22513,Truptisarpate,nmp
22514,vishwamTOI,nmn
22515,GirdharSharma15,nmn
22516,vishwamTOI,nmn
22517,Namratakm,nmp
22518,tvkalai,nmp
22519,Namratakm,nmp
22520,MishraGourango,nmp
22521,KaushalSaboo,nmn
22522,ProudHinduPS,nmp
22523,ProudHinduPS,nmp
22524,ProudHinduPS,nmp
22525,ProudHinduPS,nmp
22526,ProudHinduPS,nmp
22527,RashmiShriJS,nmn
22528,Rkjangid515,nmp
22529,gayathrinair191,nmn
22530,VijayanandChin,nmn
22531,lav1kohli,nmp
22532,PassionForNews,nmp
22533,ravipolara,nmp
22534,madhavsharma12,nmp
22535,BapuplzComeBack,nmp
22536,MeraGurgaon,nmn
22537,Nishtri13,nmn
22538,missartola,nmn
22539,rohitsaharan20,nmn
22540,S_ShekharSingh,nmp
22541,anky755,nmp
22542,NeerajS13318461,nmn
22543,OpinionGuruu,nmp
22544,NsvermaIndia,nmn
22545,ravipolara,nmp
22546,Udra_Uvacha,nmp
22547,Udra_Uvacha,nmn
22548,hitesh0051,nmp
